business_effective_date,txn_id,account_id,txn_timestamp,txn_type,amount,merchant,city,category
2024-02-16,514173,39282,2024-02-16 01:51:17,credit,2216.12,Payroll Inc,Austin,salary
2024-02-16,514174,39290,2024-02-16 07:12:34,debit,4846.97,Apple Store,San Francisco,utility
2024-02-16,514175,39290,2024-02-16 15:59:41,debit,4297.55,Spotify,Austin,food
2024-02-16,514176,39290,2024-02-16 23:31:43,debit,3677.04,Netflix,San Francisco,grocery
2024-02-16,514177,39290,2024-02-16 21:10:09,debit,3199.52,Starbucks,Atlanta,salary
2024-02-16,514178,39290,2024-02-16 14:12:05,debit,4445.41,Amazon,Denver,electronics
2024-02-16,514179,39290,2024-02-16 01:22:55,debit,3190.36,Target,Seattle,utility
2024-02-16,514180,39290,2024-02-16 19:08:45,debit,1737.46,Uber,San Diego,grocery
2024-02-16,514181,39290,2024-02-16 03:10:32,credit,1601.36,Amazon,Miami,food
2024-02-16,514182,39291,2024-02-16 13:42:48,debit,1456.64,Payroll Inc,San Francisco,transport
2024-02-16,514183,39291,2024-02-16 23:25:01,debit,4988.53,Apple Store,San Diego,grocery
2024-02-16,514184,39291,2024-02-16 11:43:03,debit,1223.28,Shell,San Francisco,subscription
2024-02-16,514185,39291,2024-02-16 04:49:56,credit,1402.51,Apple Store,Denver,transfer
2024-02-16,514186,39291,2024-02-16 20:04:48,credit,201.14,Netflix,Boston,grocery
2024-02-16,514187,39291,2024-02-16 20:06:12,debit,38.42,Cash Deposit,Seattle,transfer
2024-02-16,514188,39292,2024-02-16 00:20:01,credit,1852.94,Shell,Chicago,utility
2024-02-16,514189,39292,2024-02-16 07:25:24,debit,3536.44,Apple Store,New York,transport
2024-02-16,514190,39292,2024-02-16 04:06:37,debit,1829.88,Shell,Miami,grocery
2024-02-16,514191,39292,2024-02-16 19:11:17,debit,2522.55,Cash Deposit,Boston,food
2024-02-16,514192,39300,2024-02-16 13:08:22,credit,3525.76,Netflix,Denver,grocery
2024-02-16,514193,39300,2024-02-16 12:24:03,debit,2590.2,Shell,Seattle,salary
2024-02-16,514194,39300,2024-02-16 13:49:02,debit,422.2,Bank Transfer,Atlanta,food
2024-02-16,514195,39300,2024-02-16 01:52:51,debit,3918.31,Cash Deposit,Miami,transport
2024-02-16,514196,39300,2024-02-16 13:26:19,credit,4188.45,Apple Store,Austin,grocery
2024-02-16,514197,39300,2024-02-16 03:25:57,credit,4241.57,Walmart,Chicago,electronics
2024-02-16,514198,39300,2024-02-16 13:27:27,debit,960.21,Netflix,San Diego,entertainment
2024-02-16,514199,39300,2024-02-16 09:30:53,debit,1342.52,Netflix,Denver,transfer
2024-02-16,514200,39300,2024-02-16 09:33:19,credit,2425.76,Cash Deposit,Austin,salary
2024-02-16,514201,39300,2024-02-16 05:52:55,debit,586.71,Walmart,Miami,entertainment
2024-02-16,514202,39300,2024-02-16 21:11:00,debit,531.35,Payroll Inc,San Francisco,deposit
2024-02-16,514203,39301,2024-02-16 02:54:33,debit,4167.97,Walmart,Seattle,transport
2024-02-16,514204,39301,2024-02-16 19:32:03,debit,4104.68,Spotify,Denver,transport
2024-02-16,514205,39301,2024-02-16 23:13:55,debit,3364.51,Amazon,Atlanta,salary
2024-02-16,514206,39301,2024-02-16 11:51:08,debit,3172.17,Cash Deposit,Denver,food
2024-02-16,514207,39302,2024-02-16 14:57:13,credit,3561.07,Spotify,New York,subscription
2024-02-16,514208,39302,2024-02-16 00:51:14,debit,4061.05,Payroll Inc,Miami,entertainment
2024-02-16,514209,39302,2024-02-16 06:25:53,debit,4513.54,Starbucks,Denver,transport
2024-02-16,514210,39302,2024-02-16 17:08:10,credit,3370.56,Netflix,San Francisco,electronics
2024-02-16,514211,39302,2024-02-16 19:24:22,debit,61.25,Amazon,Miami,shopping
2024-02-16,514212,39302,2024-02-16 08:37:18,debit,251.85,Apple Store,Boston,entertainment
2024-02-16,514213,39302,2024-02-16 03:10:10,credit,4037.46,Apple Store,Chicago,utility
2024-02-16,514214,39302,2024-02-16 13:09:39,debit,1002.92,Walmart,Austin,shopping
2024-02-16,514215,39302,2024-02-16 07:34:36,credit,2669.54,Spotify,San Francisco,utility
2024-02-16,514216,39310,2024-02-16 08:07:14,credit,188.26,Apple Store,Seattle,subscription
2024-02-16,514217,39310,2024-02-16 20:30:53,credit,4565.5,Starbucks,Miami,salary
2024-02-16,514218,39310,2024-02-16 12:21:29,debit,2174.67,Payroll Inc,Austin,food
2024-02-16,514219,39310,2024-02-16 20:36:31,credit,4151.85,Spotify,New York,food
2024-02-16,514220,39310,2024-02-16 03:36:06,debit,2761.99,Amazon,Boston,deposit
2024-02-16,514221,39310,2024-02-16 04:45:52,debit,761.56,Amazon,New York,entertainment
2024-02-16,514222,39311,2024-02-16 22:15:04,credit,1464.54,Walmart,San Francisco,electronics
2024-02-16,514223,39311,2024-02-16 15:50:52,debit,1444.59,Payroll Inc,San Francisco,entertainment
2024-02-16,514224,39311,2024-02-16 10:47:16,debit,4452.02,Spotify,New York,deposit
2024-02-16,514225,39311,2024-02-16 05:13:31,credit,2105.21,Starbucks,Miami,transfer
2024-02-16,514226,39311,2024-02-16 08:47:47,debit,2145.78,Starbucks,Denver,entertainment
2024-02-16,514227,39311,2024-02-16 23:53:44,debit,3746.0,Shell,Atlanta,subscription
2024-02-16,514228,39312,2024-02-16 17:15:33,debit,565.05,Netflix,Chicago,entertainment
2024-02-16,514229,39312,2024-02-16 02:13:19,credit,1717.87,Cash Deposit,New York,salary
2024-02-16,514230,39312,2024-02-16 23:14:57,debit,703.72,Starbucks,Denver,shopping
2024-02-16,514231,39312,2024-02-16 10:28:15,debit,1252.41,Bank Transfer,Denver,transport
2024-02-16,514232,39312,2024-02-16 02:59:07,debit,3717.42,Bank Transfer,Miami,subscription
2024-02-16,514233,39312,2024-02-16 02:16:45,debit,3483.25,Uber,Miami,transfer
2024-02-16,514234,39312,2024-02-16 16:58:22,credit,994.09,Spotify,New York,deposit
2024-02-16,514235,39312,2024-02-16 16:13:21,credit,2332.37,Apple Store,Seattle,transport
2024-02-16,514236,39312,2024-02-16 18:11:04,debit,1389.03,Payroll Inc,San Diego,food
2024-02-16,514237,39312,2024-02-16 05:28:34,debit,75.7,Apple Store,San Diego,shopping
2024-02-16,514238,39312,2024-02-16 04:39:47,debit,1543.34,Walmart,Atlanta,subscription
2024-02-16,514239,39320,2024-02-16 21:33:54,debit,682.6,Apple Store,Boston,utility
2024-02-16,514240,39320,2024-02-16 03:49:55,credit,51.27,Spotify,Seattle,shopping
2024-02-16,514241,39320,2024-02-16 14:28:09,credit,3555.2,Apple Store,San Francisco,food
2024-02-16,514242,39320,2024-02-16 14:22:52,debit,2456.4,Starbucks,San Francisco,transfer
2024-02-16,514243,39320,2024-02-16 14:12:32,debit,3407.79,Apple Store,Chicago,transport
2024-02-16,514244,39320,2024-02-16 07:20:02,debit,314.36,Apple Store,Atlanta,electronics
2024-02-16,514245,39320,2024-02-16 11:31:55,debit,3817.71,Cash Deposit,Boston,electronics
2024-02-16,514246,39320,2024-02-16 11:05:30,credit,1377.02,Bank Transfer,Chicago,entertainment
2024-02-16,514247,39320,2024-02-16 13:43:05,credit,3351.11,Amazon,Boston,grocery
2024-02-16,514248,39330,2024-02-16 10:40:03,debit,2146.47,Uber,Atlanta,deposit
2024-02-16,514249,39330,2024-02-16 02:47:23,debit,2361.0,Starbucks,San Diego,utility
2024-02-16,514250,39330,2024-02-16 07:32:22,debit,2858.44,Netflix,San Diego,shopping
2024-02-16,514251,39331,2024-02-16 13:51:02,debit,4195.47,Cash Deposit,Austin,utility
2024-02-16,514252,39331,2024-02-16 22:31:37,debit,3990.63,Starbucks,New York,food
2024-02-16,514253,39331,2024-02-16 02:23:30,credit,3719.91,Bank Transfer,Seattle,entertainment
2024-02-16,514254,39331,2024-02-16 16:00:43,debit,1746.84,Payroll Inc,Miami,food
2024-02-16,514255,39331,2024-02-16 05:11:38,credit,2680.23,Spotify,Austin,salary
2024-02-16,514256,39331,2024-02-16 04:41:04,credit,272.63,Spotify,Atlanta,utility
2024-02-16,514257,39332,2024-02-16 16:53:50,credit,757.53,Apple Store,New York,shopping
2024-02-16,514258,39332,2024-02-16 04:44:35,debit,1021.62,Walmart,Boston,shopping
2024-02-16,514259,39332,2024-02-16 08:15:58,debit,2996.82,Uber,Denver,salary
2024-02-16,514260,39332,2024-02-16 04:19:33,debit,2004.8,Spotify,Chicago,shopping
2024-02-16,514261,39332,2024-02-16 13:18:30,debit,4651.2,Amazon,Boston,shopping
2024-02-16,514262,39332,2024-02-16 15:07:33,debit,2495.92,Bank Transfer,Miami,shopping
2024-02-16,514263,39332,2024-02-16 09:52:00,debit,1925.73,Shell,San Diego,deposit
2024-02-16,514264,39332,2024-02-16 11:56:40,debit,4596.45,Amazon,Austin,transfer
2024-02-16,514265,39332,2024-02-16 15:11:14,debit,3132.42,Amazon,Seattle,transport
2024-02-16,514266,39332,2024-02-16 16:20:32,debit,2009.16,Amazon,Seattle,deposit
2024-02-16,514267,39332,2024-02-16 20:56:56,debit,2710.6,Shell,Denver,deposit
2024-02-16,514268,39340,2024-02-16 17:25:31,debit,1951.79,Target,Chicago,shopping
2024-02-16,514269,39340,2024-02-16 17:41:49,debit,3210.33,Spotify,Atlanta,transfer
2024-02-16,514270,39340,2024-02-16 18:30:39,debit,90.04,Walmart,Austin,transfer
2024-02-16,514271,39340,2024-02-16 14:03:26,debit,1057.27,Starbucks,Atlanta,salary
2024-02-16,514272,39350,2024-02-16 23:22:30,debit,3910.02,Apple Store,Denver,transport
2024-02-16,514273,39350,2024-02-16 18:46:21,debit,2514.54,Uber,New York,salary
2024-02-16,514274,39350,2024-02-16 04:48:52,debit,1097.03,Apple Store,Boston,utility
2024-02-16,514275,39350,2024-02-16 14:11:41,debit,2746.51,Cash Deposit,Seattle,subscription
2024-02-16,514276,39350,2024-02-16 10:22:14,debit,804.98,Uber,Denver,transport
2024-02-16,514277,39360,2024-02-16 05:55:44,debit,1290.16,Bank Transfer,Denver,utility
2024-02-16,514278,39360,2024-02-16 06:53:41,debit,101.9,Target,Austin,subscription
2024-02-16,514279,39360,2024-02-16 15:51:27,debit,249.91,Apple Store,Miami,deposit
2024-02-16,514280,39360,2024-02-16 01:21:47,debit,3163.46,Starbucks,Seattle,salary
2024-02-16,514281,39370,2024-02-16 02:11:26,debit,3026.82,Uber,Chicago,subscription
2024-02-16,514282,39370,2024-02-16 13:32:46,credit,2066.99,Walmart,Atlanta,utility
2024-02-16,514283,39370,2024-02-16 18:35:55,debit,2742.09,Starbucks,New York,food
2024-02-16,514284,39370,2024-02-16 21:49:52,debit,3001.99,Cash Deposit,Denver,electronics
2024-02-16,514285,39370,2024-02-16 17:03:05,debit,588.13,Apple Store,New York,subscription
2024-02-16,514286,39371,2024-02-16 19:30:12,credit,4658.01,Shell,Miami,grocery
2024-02-16,514287,39371,2024-02-16 08:31:24,debit,1668.84,Cash Deposit,Denver,entertainment
2024-02-16,514288,39371,2024-02-16 18:25:25,debit,4894.34,Cash Deposit,Austin,food
2024-02-16,514289,39380,2024-02-16 14:47:17,debit,1489.07,Amazon,New York,salary
2024-02-16,514290,39380,2024-02-16 04:26:03,debit,232.55,Bank Transfer,San Diego,shopping
2024-02-16,514291,39380,2024-02-16 05:02:25,debit,182.93,Shell,Seattle,transfer
2024-02-16,514292,39380,2024-02-16 17:58:46,debit,2164.0,Spotify,Atlanta,transport
2024-02-16,514293,39380,2024-02-16 04:59:44,debit,330.39,Uber,Denver,shopping
2024-02-16,514294,39380,2024-02-16 05:11:08,debit,2893.35,Bank Transfer,Miami,transport
2024-02-16,514295,39380,2024-02-16 13:16:57,debit,4448.81,Shell,San Diego,food
2024-02-16,514296,39380,2024-02-16 14:58:35,credit,3841.43,Spotify,San Diego,food
2024-02-16,514297,39380,2024-02-16 06:01:32,debit,905.47,Payroll Inc,Boston,entertainment
2024-02-16,514298,39380,2024-02-16 07:55:33,debit,2263.13,Netflix,Austin,food
2024-02-16,514299,39381,2024-02-16 09:25:35,debit,2903.45,Walmart,Atlanta,food
2024-02-16,514300,39381,2024-02-16 03:50:04,debit,3765.39,Cash Deposit,New York,electronics
2024-02-16,514301,39381,2024-02-16 06:15:44,debit,1769.44,Netflix,Chicago,shopping
2024-02-16,514302,39381,2024-02-16 12:58:35,credit,2271.81,Cash Deposit,San Francisco,shopping
2024-02-16,514303,39381,2024-02-16 09:33:09,debit,528.31,Netflix,Seattle,utility
2024-02-16,514304,39381,2024-02-16 18:51:48,credit,2904.03,Amazon,New York,transfer
2024-02-16,514305,39381,2024-02-16 14:21:42,debit,1343.78,Amazon,Austin,utility
2024-02-16,514306,39381,2024-02-16 08:08:35,credit,1643.44,Target,Atlanta,shopping
2024-02-16,514307,39390,2024-02-16 21:24:26,debit,1312.27,Spotify,Seattle,subscription
2024-02-16,514308,39390,2024-02-16 10:51:15,debit,1363.19,Amazon,Atlanta,grocery
2024-02-16,514309,39390,2024-02-16 23:11:20,debit,1815.22,Netflix,Chicago,transport
2024-02-16,514310,39390,2024-02-16 19:26:05,debit,3446.38,Starbucks,Miami,grocery
2024-02-16,514311,39390,2024-02-16 21:20:13,debit,2509.48,Starbucks,Miami,entertainment
2024-02-16,514312,39390,2024-02-16 05:11:27,debit,1513.57,Cash Deposit,Miami,transfer
2024-02-16,514313,39390,2024-02-16 16:18:23,debit,1124.36,Target,San Diego,subscription
2024-02-16,514314,39390,2024-02-16 12:44:59,debit,1951.42,Walmart,Chicago,subscription
2024-02-16,514315,39391,2024-02-16 23:08:03,debit,2809.72,Target,Atlanta,transfer
2024-02-16,514316,39391,2024-02-16 14:18:35,credit,2884.09,Apple Store,San Diego,shopping
2024-02-16,514317,39391,2024-02-16 17:56:50,credit,889.65,Spotify,San Diego,entertainment
2024-02-16,514318,39391,2024-02-16 05:45:06,debit,4469.03,Spotify,Atlanta,salary
2024-02-17,514319,39400,2024-02-17 23:15:19,credit,2698.97,Uber,Chicago,entertainment
2024-02-17,514320,39400,2024-02-17 04:42:06,debit,1363.62,Bank Transfer,Atlanta,transport
2024-02-17,514321,39400,2024-02-17 07:41:10,debit,4994.94,Netflix,Austin,food
2024-02-17,514322,39400,2024-02-17 16:54:35,debit,960.88,Spotify,Austin,subscription
2024-02-17,514323,39400,2024-02-17 06:31:05,debit,4839.81,Target,Miami,utility
2024-02-17,514324,39400,2024-02-17 12:22:47,debit,4578.19,Target,Boston,transfer
2024-02-17,514325,39400,2024-02-17 14:02:36,debit,4650.54,Walmart,Atlanta,salary
2024-02-17,514326,39400,2024-02-17 00:16:59,debit,1274.91,Shell,Miami,entertainment
2024-02-17,514327,39400,2024-02-17 06:04:28,debit,650.93,Uber,Denver,deposit
2024-02-17,514328,39400,2024-02-17 17:15:31,debit,1979.1,Shell,Denver,subscription
2024-02-17,514329,39401,2024-02-17 05:57:49,debit,3663.78,Uber,Miami,shopping
2024-02-17,514330,39401,2024-02-17 15:06:42,debit,2862.63,Amazon,Boston,salary
2024-02-17,514331,39401,2024-02-17 01:27:47,debit,4560.86,Netflix,San Diego,food
2024-02-17,514332,39401,2024-02-17 19:25:17,debit,939.5,Target,Seattle,salary
2024-02-17,514333,39401,2024-02-17 14:23:20,debit,1928.09,Walmart,Denver,food
2024-02-17,514334,39401,2024-02-17 18:28:54,credit,4826.89,Shell,Austin,transfer
2024-02-17,514335,39401,2024-02-17 18:24:54,credit,995.97,Cash Deposit,Chicago,food
2024-02-17,514336,39401,2024-02-17 07:32:41,debit,1643.68,Uber,Austin,subscription
2024-02-17,514337,39401,2024-02-17 18:11:24,debit,2844.68,Spotify,San Diego,shopping
2024-02-17,514338,39402,2024-02-17 05:01:59,debit,698.58,Amazon,Seattle,electronics
2024-02-17,514339,39402,2024-02-17 18:19:48,debit,2464.62,Starbucks,San Diego,subscription
2024-02-17,514340,39402,2024-02-17 05:09:21,credit,181.61,Bank Transfer,New York,transport
2024-02-17,514341,39402,2024-02-17 15:19:10,debit,3615.02,Target,New York,food
2024-02-17,514342,39402,2024-02-17 21:06:06,credit,2508.96,Bank Transfer,Denver,electronics
2024-02-17,514343,39402,2024-02-17 15:42:18,debit,3982.48,Spotify,San Diego,entertainment
2024-02-17,514344,39402,2024-02-17 13:30:20,debit,3403.39,Starbucks,Boston,shopping
2024-02-17,514345,39402,2024-02-17 16:50:51,debit,859.49,Cash Deposit,Denver,utility
2024-02-17,514346,39402,2024-02-17 08:29:38,credit,3041.55,Starbucks,Miami,food
2024-02-17,514347,39402,2024-02-17 00:17:17,credit,4916.76,Walmart,San Francisco,electronics
2024-02-17,514348,39402,2024-02-17 14:29:31,credit,1387.26,Payroll Inc,Miami,transport
2024-02-17,514349,39402,2024-02-17 12:20:04,debit,585.91,Uber,Boston,salary
2024-02-17,514350,39410,2024-02-17 20:07:33,debit,2019.18,Cash Deposit,Miami,grocery
2024-02-17,514351,39410,2024-02-17 10:52:35,debit,2874.07,Payroll Inc,San Francisco,electronics
2024-02-17,514352,39410,2024-02-17 11:05:55,debit,829.66,Amazon,New York,shopping
2024-02-17,514353,39410,2024-02-17 06:20:09,credit,3745.84,Amazon,Miami,transfer
2024-02-17,514354,39410,2024-02-17 07:59:49,debit,4059.77,Shell,Boston,utility
2024-02-17,514355,39410,2024-02-17 02:09:28,debit,306.39,Walmart,San Diego,entertainment
2024-02-17,514356,39420,2024-02-17 17:34:43,credit,3377.91,Bank Transfer,San Diego,shopping
2024-02-17,514357,39420,2024-02-17 12:58:11,debit,1791.02,Bank Transfer,Miami,transfer
2024-02-17,514358,39420,2024-02-17 00:10:54,debit,4169.31,Spotify,Chicago,grocery
2024-02-17,514359,39420,2024-02-17 09:23:07,credit,1033.26,Cash Deposit,New York,shopping
2024-02-17,514360,39420,2024-02-17 16:14:29,debit,1028.47,Uber,New York,grocery
2024-02-17,514361,39420,2024-02-17 16:55:24,debit,3045.53,Shell,Chicago,utility
2024-02-17,514362,39420,2024-02-17 05:20:18,debit,1066.71,Walmart,San Francisco,deposit
2024-02-17,514363,39421,2024-02-17 21:31:55,debit,4175.33,Starbucks,San Diego,entertainment
2024-02-17,514364,39421,2024-02-17 17:51:47,debit,1170.1,Amazon,Chicago,grocery
2024-02-17,514365,39421,2024-02-17 00:53:30,debit,4679.29,Uber,San Francisco,transfer
2024-02-17,514366,39421,2024-02-17 10:08:04,debit,4452.21,Bank Transfer,Atlanta,electronics
2024-02-17,514367,39421,2024-02-17 16:09:08,debit,589.4,Cash Deposit,Seattle,utility
2024-02-17,514368,39430,2024-02-17 00:00:22,credit,3067.35,Cash Deposit,New York,shopping
2024-02-17,514369,39430,2024-02-17 07:57:55,debit,1858.93,Starbucks,Atlanta,food
2024-02-17,514370,39430,2024-02-17 15:29:04,debit,4018.53,Walmart,San Francisco,deposit
2024-02-17,514371,39430,2024-02-17 10:56:20,debit,2407.58,Shell,Atlanta,grocery
2024-02-17,514372,39430,2024-02-17 06:46:00,debit,1434.49,Walmart,Seattle,grocery
2024-02-17,514373,39430,2024-02-17 05:11:59,debit,177.55,Netflix,Boston,entertainment
2024-02-17,514374,39430,2024-02-17 02:02:25,debit,3540.41,Payroll Inc,Atlanta,grocery
2024-02-17,514375,39430,2024-02-17 03:41:55,debit,1338.74,Spotify,Boston,transport
2024-02-17,514376,39430,2024-02-17 08:08:50,credit,2076.6,Walmart,Miami,subscription
2024-02-17,514377,39430,2024-02-17 21:20:40,debit,934.23,Starbucks,New York,salary
2024-02-17,514378,39430,2024-02-17 15:29:13,debit,1378.77,Target,Boston,entertainment
2024-02-17,514379,39431,2024-02-17 05:43:40,debit,197.4,Apple Store,Miami,grocery
2024-02-17,514380,39431,2024-02-17 16:02:00,debit,4913.0,Bank Transfer,Atlanta,deposit
2024-02-17,514381,39431,2024-02-17 04:25:21,debit,3439.3,Apple Store,Seattle,entertainment
2024-02-17,514382,39431,2024-02-17 21:06:08,debit,2315.7,Cash Deposit,New York,subscription
2024-02-17,514383,39431,2024-02-17 04:33:14,debit,1474.15,Starbucks,San Diego,transport
2024-02-17,514384,39431,2024-02-17 15:38:41,credit,2164.96,Target,San Diego,transfer
2024-02-17,514385,39431,2024-02-17 23:08:38,debit,4361.57,Shell,Boston,utility
2024-02-17,514386,39431,2024-02-17 04:46:19,credit,311.37,Target,San Diego,electronics
2024-02-17,514387,39431,2024-02-17 14:39:44,debit,761.21,Amazon,New York,deposit
2024-02-17,514388,39440,2024-02-17 08:32:39,credit,1120.99,Starbucks,San Diego,entertainment
2024-02-17,514389,39440,2024-02-17 15:43:37,debit,784.51,Target,Boston,transfer
2024-02-17,514390,39440,2024-02-17 06:16:20,debit,2307.9,Apple Store,Seattle,electronics
2024-02-17,514391,39440,2024-02-17 21:48:49,debit,842.98,Cash Deposit,Chicago,entertainment
2024-02-17,514392,39440,2024-02-17 13:51:05,debit,633.46,Spotify,Seattle,transfer
2024-02-17,514393,39440,2024-02-17 12:54:40,debit,1908.26,Spotify,Chicago,transfer
2024-02-17,514394,39440,2024-02-17 09:36:20,debit,1149.55,Amazon,Seattle,transport
2024-02-17,514395,39440,2024-02-17 13:29:31,credit,2406.86,Starbucks,Atlanta,shopping
2024-02-17,514396,39440,2024-02-17 17:59:49,debit,3399.51,Spotify,San Diego,subscription
2024-02-17,514397,39441,2024-02-17 08:08:23,debit,1849.5,Netflix,Boston,salary
2024-02-17,514398,39441,2024-02-17 03:43:09,debit,2757.73,Starbucks,Austin,salary
2024-02-17,514399,39441,2024-02-17 08:39:54,debit,1377.76,Shell,Seattle,transfer
2024-02-17,514400,39441,2024-02-17 05:35:04,debit,2503.07,Apple Store,San Francisco,utility
2024-02-17,514401,39441,2024-02-17 17:11:33,debit,1519.62,Apple Store,Austin,food
2024-02-17,514402,39441,2024-02-17 11:17:11,credit,4625.73,Apple Store,Atlanta,deposit
2024-02-17,514403,39441,2024-02-17 23:30:41,debit,4578.55,Uber,Atlanta,food
2024-02-17,514404,39441,2024-02-17 13:51:02,debit,2000.97,Netflix,San Francisco,grocery
